|  SOFIA_name |   Cluster |         RA |        DEC |      Property | SemiMajorAxis | SemiMinorAxis |        R50_19 |        R50_31 |        R50_37 |    R50_cal_19 |    R50_cal_31 |    R50_cal_37 | _RAJ2000_allwise | _DEJ2000_allwise | _RAJ2000_megeath | _DEJ2000_megeath | _RAJ2000_c2d | _DEJ2000_c2d | _RAJ2000_guth | _DEJ2000_guth | _RAJ2000_iras | _DEJ2000_iras | _RAJ2000_akari | _DEJ2000_akari | _RAJ2000_akariyso | _DEJ2000_akariyso | _RAJ2000_enoch06 | _DEJ2000_enoch06 | _RAJ2000_enoch08 | _DEJ2000_enoch08 | _RAJ2000_van_Kempen | _DEJ2000_van_Kempen | _RAJ2000_2mass | _DEJ2000_2mass |                 j |                h |               ks |                i1 |               i2 |               i3 |               i4 |             F11 |             F19 |             m1 |            F31 |            F37 |      m2 |             H70 |          H160 |          H250 |           H350 |           H500 |  S850 | F1100 | S1300 |            alpha |           alpha2 |               e_j |               e_h |              e_ks |              e_i1 |              e_i2 |              e_i3 |              e_i4 |           e_F11 |           e_F19 |            e_m1 |           e_F31 |          e_F37 |   e_m2 |          e_H70 |        e_H160 |        e_H250 |        e_H350 |        e_H500 |           e_S850 | e_F1100 |         e_S1300 | flag_j | flag_h | flag_ks | flag_i1 | flag_i2 | flag_i3 | flag_i4 | flag_F11 | flag_F19 | flag_m1 | flag_F31 | flag_F37 | flag_m2 | flag_H70 | flag_H160 | flag_H250 | flag_H350 | flag_H500 | flag_S850 | flag_F1100 | flag_S1300 |         sLsun |      sLsunlog |         env_mass |      env_masslog |              s |  ext |           inc |                R |             chi2 | sLsun_std |  sLsunlog_std | env_mass_std | env_masslog_std |     s_std |        ext_std | inc_std |          R_std |       chi2_std | sLsun_mad |  sLsunlog_mad | env_mass_mad | env_masslog_mad |   s_mad |       ext_mad | inc_mad |          R_mad |      chi2_mad |       sLsun_skew |    sLsunlog_skew |     env_mass_skew |   env_masslog_skew |           s_skew |          ext_skew |          inc_skew |           R_skew |        chi2_skew |    ltot |           Lbol |          Tbol |
| IRAS20050.3 | IRAS20050 |  301.77633 |   27.48238 |     Clustered |         3.072 |         3.072 | 7.40368366774 | 8.14221988619 | 7.98421350764 | 2.53536200133 | 2.93034695149 |  3.9955162937 |               -- |               -- |               -- |               -- |           -- |           -- |     301.77646 |       27.4825 |      301.7782 |       27.4814 |       301.7767 |        27.4838 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     301.776549 |      27.482508 |   0.0020141324494 | 0.00583310704678 |  0.0279466826469 |   0.0901883661106 |    0.21841526319 |   0.338759276147 |   0.428667404518 |  0.180522856094 |   2.57590878279 |             -- |  12.5323654653 |  19.3346568592 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |    1.13466826383 |    1.41185688989 |  0.00020141324494 | 0.000583310704678 |  0.00279466826469 |  0.00901883661106 |    0.021841526319 |   0.0338759276147 |   0.0428667404518 | 0.0590499808378 |  0.265601657733 |              -- |  0.940286668708 |  1.41249746341 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U | 48.4500007629 | 48.4500013712 |    0.11400000006 |   0.114000000277 |  1.14999997616 | 14.0 | 18.6717185974 |   0.732250572907 |    4.14829191069 |   9.81612 | 1.22102881508 |    0.0512349 |   1.70154722057 |  0.117595 |  1.91779122282 | 10.4387 | 0.419125113966 |  6.23137851793 |   12.6762 | 1.27245861165 |    0.0845083 |   1.82420352794 | 0.22239 | 1.48260221851 | 11.6438 | 0.624579238256 |  8.8848670221 | -0.0354698374867 |  -0.292119443417 |    0.490816920996 |     0.177280977368 |  0.0133063131943 |   -0.384921166593 |   -0.732457816601 |   -0.64942789401 |  -0.444625782802 |   94.33 |  12.8137508678 | 28.8278522405 |
| IRAS20050.4 | IRAS20050 |  301.77441 |  27.483106 |     Clustered |         3.072 |         3.072 |           0.0 | 8.27342869829 | 8.33946156892 | 2.53536200133 | 2.93034695149 |  3.9955162937 |               -- |               -- |               -- |               -- |           -- |           -- |            -- |            -- |      301.7782 |       27.4814 |       301.7767 |        27.4838 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |             -- |             -- |            0.0007 |           0.0009 |           0.0015 |   0.0234757355556 |  0.0391139727575 |   0.052864584062 |  0.0546009640764 | 0.0594739089392 |  0.251180451701 |             -- |   8.5370958127 |  12.8454007384 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |    1.71174609804 |    1.94618225657 |            0.0007 |            0.0009 |            0.0015 |  0.00274305137237 |  0.00391139727575 |  0.00752605236516 |  0.00763832567381 |  0.053307273444 |  0.196062525804 |              -- |  0.795371170212 |  1.25166734173 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      U |      U |       U |       N |       N |       N |       N |        U |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U |          57.0 | 57.0000021702 |   0.577000021935 |   0.576999997522 |            1.0 |  3.0 | 37.8636474609 |   0.266311788931 |    1.05685092142 |   17.3675 | 1.34393949513 |     0.413162 |   1.79632792422 |  0.115942 |  2.10535791784 | 12.6889 | 0.477637568595 |  3.68674851674 |   22.6097 | 1.42119322613 |     0.475915 |    2.0989515406 | 0.22239 | 2.96520443701 | 16.8102 | 0.712701850239 | 5.07335687881 |  0.0915040660122 |  -0.117923758251 |   -0.221085141647 |    -0.885590701587 |  0.0113853572241 |  0.00661775405699 |   -0.307830373916 |  -0.624492071119 |  -0.147599839118 |   101.1 |  4.79217919418 | 18.8933879831 |
| IRAS20050.5 | IRAS20050 |  301.77738 |  27.481427 |     Clustered |         3.072 |         3.072 |  7.3975055716 | 8.29593543707 | 8.25758175929 | 2.53536200133 | 2.93034695149 |  3.9955162937 |       301.777122 |         27.48066 |               -- |               -- |           -- |           -- |            -- |            -- |      301.7782 |       27.4814 |       301.7767 |        27.4838 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     301.777392 |       27.48144 |  0.00189185689669 |  0.0100530898198 |  0.0424551479518 |    0.118129210609 |   0.176228875859 |   0.235331377833 |   0.319870935338 |  0.186287233735 |   1.03039619049 |             -- |  2.96936505682 |  5.64484453374 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |   0.536667703819 |   0.754545791944 | 0.000189185689669 |  0.00100530898198 |  0.00424551479518 |   0.0118129210609 |   0.0176228875859 |   0.0235331377833 |   0.0319870935338 | 0.0515834935037 |  0.212318901234 |              -- |  0.325861171262 | 0.651527935992 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U | 43.6655006409 | 43.6654949916 | 0.00999999977648 |             0.01 |  1.29999995232 | 13.0 | 46.8264503479 |    0.78184027142 |    2.63768959296 |   7.23449 | 1.19328283918 |   0.00352473 |   1.39669185092 |  0.156905 |  1.65549467327 | 9.19493 | 0.327284646334 |   6.6459734596 |   8.44416 | 1.20074404968 |   0.00444781 |   1.69690692187 | 0.22239 | 1.48260221851 | 11.5599 |  0.45752739477 |  9.3310553587 |    0.21257390527 | -0.0164090886058 |   0.0995321679839 |     0.098649786446 |  -0.410120135843 |  -0.0236019149147 |  -0.0719344750397 |  -0.540688340034 |  -0.253616713349 |   28.52 |  5.84492179068 | 48.8997283678 |
| IRAS20050.6 | IRAS20050 |  301.75905 |  27.507226 |      Isolated |         3.072 |         3.072 | 2.47053888677 | 2.99012711367 | 4.72748254695 | 2.53536200133 | 2.93034695149 | 3.36576322895 |       301.759042 |        27.507464 |               -- |               -- |           -- |           -- |     301.75904 |      27.50744 |       301.758 |       27.5071 |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     301.759054 |      27.507454 |   0.0772837400436 |  0.0946891158819 |   0.155428335071 |    0.537046439944 |   0.770689741665 |    1.11255070719 |    1.80548073797 |   1.80923884705 |   2.29212528056 |  2.28833270073 |  1.63595566508 |  1.21581745336 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |  -0.338316422119 |  0.0593684117747 |  0.00772837400436 |  0.00946891158819 |   0.0155428335071 |   0.0537046439944 |   0.0770689741665 |    0.111255070719 |    0.180548073797 |  0.132991011207 |  0.169155171755 |  0.228833270073 |  0.136627562445 | 0.380688194035 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U | 134.399993896 | 134.399958211 | 0.00400000018999 | 0.00400000081278 | 0.699999988079 | 13.0 | 32.6368980408 |    2.22185631924 |    41.6433187918 |   28.2495 | 1.25744134748 |    0.0015023 |   1.34377262705 |  0.172414 |  3.04137260344 | 11.1498 | 0.556618665142 |  21.4625761397 |   37.9546 |  1.3368295678 |          0.0 |             1.0 | 0.22239 | 2.96520443701 | 14.6778 | 0.844480870166 | 32.1147593299 |   0.358587712049 |   0.216185986996 |    0.490179747343 |     0.794713258743 |   0.259151160717 |    0.118377606129 |   -0.285659193993 |  -0.753145388515 |  -0.585227352062 |   123.5 |   19.327547281 | 70.4064031062 |
| IRAS20050.7 | IRAS20050 |  301.78303 |  27.454384 |      Isolated |         3.072 |         3.072 | 2.99944937493 | 2.95945640808 |           0.0 | 2.53536200133 | 2.93034695149 |  3.9955162937 |        301.78277 |        27.454866 |               -- |               -- |           -- |           -- |     301.78275 |      27.45486 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     301.783461 |      27.454782 |            0.0007 |           0.0009 |           0.0015 |  0.00386701002304 |   0.024169633212 |  0.0598895035731 |    0.07216494565 | 0.0594739089392 |  0.111261647165 | 0.659962296486 |  1.14648411805 |     2.08792666 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |    1.29438933292 |     1.6026174245 |            0.0007 |            0.0009 |            0.0015 | 0.000386701002304 |   0.0024169633212 |  0.00598895035731 |    0.007216494565 | 0.0526495627531 | 0.0575497472082 | 0.0659962296486 |  0.143347887665 | 0.311746294897 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      U |      U |       U |       N |       N |       N |       N |        U |        U |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U | 374.399993896 |   374.4000396 |  0.0219999998808 |  0.0220000021756 |  1.29999995232 | 14.0 |           0.0 |    1.41468965794 |    18.2416444165 |   225.604 | 4.87226799529 |     0.238315 |   4.76824901144 |   0.15268 |  3.77073936689 | 25.7284 | 0.506639638631 |  16.7535009922 |   256.194 |  2.5037483004 |    0.0177912 |   3.21867176234 | 0.22239 | 4.44780665552 | 39.3265 | 0.757499270569 | 24.0248324129 | -0.0738973555846 |  -0.867489826013 |     2.16507990631 |     0.666635474126 |  -0.450150505494 | -0.00828674419137 |   -0.294059934898 |  -0.644418183405 |  -0.332013187806 |   80.16 |  1.40035913752 |  29.690261581 |
| IRAS20050.8 | IRAS20050 |  301.77718 |  27.481741 | Total_Cluster |     16.787906 |     12.259094 | 7.39107053936 | 8.44501913028 | 8.20728089261 | 2.53536200133 | 2.93034695149 |  3.9955162937 |               -- |               -- |               -- |               -- |           -- |           -- |            -- |            -- |      301.7782 |       27.4814 |       301.7767 |        27.4838 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     301.777392 |       27.48144 |  0.00189185689669 |  0.0100530898198 |  0.0424551479518 |    0.108344788601 |   0.173396965716 |   0.240911002912 |   0.314711339784 |   1.78470922256 |   7.06516629427 |             -- |  37.3589314308 |  49.3341506824 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |    1.58071365436 |   0.767752684076 | 0.000189185689669 |  0.00100530898198 |  0.00424551479518 |   0.0108344788601 |   0.0173396965716 |   0.0240911002912 |   0.0314711339784 |  0.130102102525 |  0.509569245802 |              -- |   2.61766710114 |  3.45587105521 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U |           0.0 |           0.0 |              0.0 |              0.0 |            0.0 |  0.0 |           0.0 |              0.0 |              0.0 |       0.0 |           0.0 |          0.0 |             0.0 |       0.0 |            0.0 |     0.0 |            0.0 |            0.0 |       0.0 |           0.0 |          0.0 |             0.0 |     0.0 |           0.0 |     0.0 |            0.0 |           0.0 |              0.0 |              0.0 |               0.0 |                0.0 |              0.0 |               0.0 |               0.0 |              0.0 |              0.0 |     0.0 |   34.144704584 | 21.6716906652 |
|   NGC1333.1 |   NGC1333 |  52.281972 |  31.365838 |      Isolated |         3.072 |         3.072 |           0.0 | 2.52651719583 | 2.78411695774 | 2.52148440607 | 3.03301410424 | 3.73133721599 |        52.282672 |        31.365987 |               -- |               -- |    52.282406 |    31.365904 |      52.28237 |      31.36592 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |      52.282246 |      31.365978 |  0.00123961921781 | 0.00308673852123 |  0.0449500493705 |             0.696 |              1.8 |             3.06 |             2.55 |  0.225415355671 |   1.50184036037 |             -- |  6.88642032296 |  10.9935058315 |    49.3 |   52.7236619691 | 66.5285948603 | 71.5414478066 |   45.559104965 |  24.2635086228 |    -- |   1.3 |    -- |   0.290734592241 |    2.52087057605 | 0.000123961921781 | 0.000308673852123 |  0.00449500493705 |            0.0696 |              0.18 |             0.306 |             0.255 |  0.169457779688 |  0.207758950416 |            0.26 |  0.639683433004 | 0.947935092529 |   4.93 |  5.27236619691 | 35.1967748003 | 14.2575647414 | 17.8572281848 | 16.3005842715 |               -- |    0.13 |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 5.59999990463 | 5.59999989417 |   0.577000021935 |   0.576999997522 | 0.850000023842 | 12.0 |           0.0 |    3.39843175454 |    95.4119301225 |   3.12361 | 1.71005318903 |      0.37963 |   2.37180168839 |  0.118653 |  1.66859817157 | 7.71806 | 0.518796653061 |  36.4268749043 |   3.55825 | 2.08760681139 |     0.555086 |   3.00011752395 | 0.22239 | 1.48260221851 |     0.0 | 0.764897700383 | 54.3249104202 |   0.315462111868 |  -0.284040298243 |     0.49481000507 |    -0.424991486542 |   -0.31629998046 |   -0.135011926409 |     1.74891945996 |  -0.445542387794 |    -0.5831981935 |    26.7 |   8.3845822239 | 22.4007527888 |
|  NGC1333.10 |   NGC1333 |   52.23925 |  31.237488 |      Isolated |         3.072 |         3.072 | 3.23750719312 | 2.77331937906 | 2.98278852878 | 2.52148440607 | 3.03301410424 | 3.73133721599 |               -- |               -- |               -- |               -- |     52.23901 |     31.23774 |      52.23904 |      31.23783 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |             -- |             -- |            0.0007 |           0.0009 |           0.0015 |            0.0316 |            0.104 |            0.262 |   0.370036453009 |  0.116105710185 |   1.59443680738 |  4.65070915222 |  10.1441913396 |  15.6309962208 |      -- |    27.238466422 | 30.4730235544 | 53.8727777497 |  54.3790249969 |  32.7721839717 |    -- |   0.6 |    -- |    1.80004626569 |    2.21206911477 |            0.0007 |            0.0009 |            0.0015 |           0.00316 |            0.0104 |            0.0262 |   0.0370036453009 |  0.100472525295 |  0.170150853123 |  0.465070915222 |   0.75170020025 |  1.13925150061 |     -- |   2.7238466422 | 6.81119877848 | 16.3328239011 | 20.2957157017 | 20.1607089347 |               -- |    0.06 |              -- |      U |      U |       U |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 5.59999990463 | 5.59999989417 |   0.384000003338 |   0.383999991211 | 0.699999988079 | 14.0 | 18.6717185974 |    1.11995038656 |    9.86816757917 |   1.69159 | 1.35908807355 |     0.236371 |   1.86025861595 |    0.1606 |  3.33885785147 | 9.28673 | 0.541896367303 |  14.8591614857 |   2.00151 | 1.50526990245 |     0.315794 |   2.39551268841 | 0.22239 | 4.44780665552 | 11.6438 | 0.813153668137 | 21.8389271264 | -0.0385569856121 |  -0.337900397253 |    0.464105177533 |    -0.557476984492 |   0.392937588093 |  -0.0982644022431 |   -0.937982273515 |  -0.642615885714 |  -0.496025887935 |   2.022 |  4.82224265136 | 8.79246693888 |
|  NGC1333.11 |   NGC1333 |  52.154613 |   31.22499 |      Isolated |         3.072 |         3.072 | 2.53106635982 | 2.86151841863 | 3.08453092277 | 2.52148440607 | 3.03301410424 | 3.03353790614 |        52.154576 |        31.225266 |               -- |               -- |    52.154549 |    31.225233 |      52.15454 |      31.22531 |        52.159 |       31.2256 |        52.1533 |        31.2266 |          52.15328 |          31.22665 |          52.1508 |           31.224 |          52.1508 |          31.2239 |                  -- |                  -- |       52.15445 |      31.225279 |            0.0007 | 0.00118331366684 |  0.0101281600073 |            0.0301 |           0.0892 |            0.267 |          0.00663 |  0.143330182535 |   4.39874551176 |           2.18 |  20.8908535655 |  23.3135193026 |      -- |   58.8027579932 |  63.081860032 | 38.4224537432 |  22.0232276346 |  9.68395288417 |    -- |  0.36 |    -- |    1.66115895151 |   0.830997849472 |            0.0007 | 0.000152647451614 |  0.00101281600073 |           0.00301 |           0.00892 |            0.0267 |            0.0283 |  0.156645831738 |  0.323480854321 |           0.739 |   1.48313049563 |  1.64950779185 |     -- |  5.88027579932 |  6.3081860032 | 3.84224537432 | 2.20232276346 |  1.6944260637 |               -- |   0.036 |              -- |      U |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 7.69999980927 | 7.69999960031 |   0.384000003338 |   0.383999991211 | 0.699999988079 | 12.0 | 18.6717185974 |   0.993391626648 |    10.5596215033 |   1.37443 | 1.19827812963 |     0.157068 |   1.50291175845 |    0.1348 |  1.34511404618 | 3.44484 | 0.574138938716 |  13.7018147146 |   1.77912 | 1.28554102247 |     0.189773 |   1.82420352794 | 0.22239 | 1.48260221851 |     0.0 | 0.885803235069 | 20.4039599086 |  0.0168548803777 |   -0.20618969202 |    0.779920220375 |    0.0252651106566 |   0.560427486897 |   -0.181952141161 |     1.56071579456 |  -0.864352731965 |  -0.568630174683 |   10.06 |    7.468707744 | 7.83741160117 |
|   NGC1333.2 |   NGC1333 |  52.292875 |  31.365424 |      Extended |      15.75803 |      15.75803 | 6.28092632614 | 7.73814304236 | 8.32873713093 | 2.52148440607 | 3.03301410424 | 3.73133721599 |        52.292968 |        31.366528 |               -- |               -- |    52.293346 |    31.366394 |      52.29333 |      31.36647 |       52.2933 |       31.3664 |        52.2933 |        31.3664 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |      52.293244 |      31.366432 |    0.285291165113 |   0.653882622719 |   0.901011824608 |             0.637 |            0.446 |            0.448 |   0.912524580956 |   8.41443304927 |    36.516910149 |             -- |  106.489878905 |  135.723201868 |      -- |   70.0387477129 | 77.5738895874 | 87.6608131873 |  51.5059369017 |  24.7419703378 |    -- |    -- |    -- |    1.24296695345 |   -0.91978413268 |   0.0285291165113 |   0.0653882622719 |   0.0901011824608 |            0.0637 |            0.0446 |            0.0798 |    0.127753436565 |  0.595772720487 |   2.56201842733 |              -- |   7.45666094266 |  9.50728203162 |     -- |  7.00387477129 |  20.036311711 | 15.0143726454 | 16.1140880666 | 13.0617717554 |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 7.69999980927 | 7.69999960031 |  0.0759999975562 |  0.0760000011116 |  1.14999997616 |  5.0 |           0.0 |    1.77372672753 |    24.1628220726 |   4.70396 |  1.5632656479 |     0.186516 |   2.83174416136 |   0.11484 |  1.78421583286 |     0.0 |  0.59100472714 |  18.2526657177 |   4.00303 | 1.69690692187 |    0.0563389 |   1.82420349509 | 0.22239 | 1.48260221851 |     0.0 | 0.896747394733 | 27.3326940233 |   0.299761734631 |  -0.359919163419 |     2.37744049807 |     0.524944116536 | -0.0196520380612 |   0.0410349804819 |               0.0 |  -0.982608514109 |  -0.765856313304 |     0.0 |  27.8317523144 | 24.3561988593 |
